%time,field.layout.data_offset,field.data0,field.data1
1660024650771869990,0,0.0,0.0
1660024650779624747,0,0.0,0.0
1660024650779673288,0,0.0,0.0
1660024650779695743,0,0.0,0.0
1660024650786523334,0,0.0,0.0
1660024650796649078,0,0.0,0.0
1660024650816303463,0,0.0,0.0
1660024650834042849,0,0.0,0.0
1660024650835961650,0,0.0,0.0
1660024650838250893,0,0.0,0.0
1660024650857345953,0,0.0,0.0
1660024650857945871,0,0.0,0.0
1660024650868078998,0,0.0,0.0
1660024650876612927,0,0.0,0.0
1660024650893972694,0,0.0,0.0
1660024650898128561,0,0.0,0.0
1660024650906744068,0,0.0,0.0
1660024650919361673,0,0.0,0.0
1660024650926710785,0,0.0,0.0
1660024650936646264,0,0.0,0.0
1660024650964080158,0,0.0,0.0
1660024650973733948,0,0.0,0.0
1660024650973747125,0,0.0,0.0
