,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
5223,-0.1263129366670721,-1.045392399825738,0.7346426603432086,1.5733779198718372,0.25238296321503206,1.420462974482338,0.1180000007152557,-0.99099999666214,-1.6023718095043413,0.3097289110267956,-73.96606068059889
5224,-0.117473605109699,-1.033585312395841,0.7560055511137768,1.5589114271947326,0.24248938158983568,2.313721022807988,0.1129999980330467,-0.9929999709129332,-1.0372825096867844,-0.7093937284616783,64.04876225676837
5225,-0.1089517578636176,-1.021759861610002,0.776727543597648,1.5593891117287653,0.24267165645345912,3.579254910591528,0.1099999994039535,-0.9959999918937684,0.03120353956616267,0.01190664657064694,82.66781510886418
5226,-0.1004340346392613,-1.0097240245730437,0.7962441999298316,1.555021399434855,0.24655574699689398,2.052670198151245,0.1099999994039535,-0.9959999918937684,-2.144972092855863,1.9074667151059885,-749.7017626665228
5227,-0.0928202799556703,-0.9977911247452632,0.8155733080992,1.5457087147308433,0.2521093990185487,1.9488994164709494,0.1089999973773956,-0.9959999918937684,-1.0383708125090954,0.6192360576359018,-11.570514230086115
5228,-0.0851526524232956,-0.9854190473111816,0.83601021019798,1.5322060754988507,0.24753671563827084,1.8018293845099957,0.1070000007748603,-0.9959999918937684,-1.2907290459546015,-0.43710678745635856,-14.05855246370689
5229,-0.0812341771576459,-0.979248043048557,0.8457641088526758,1.5292950695544083,0.2435157674654288,2.2056366855356297,0.1070000007748603,-0.9959999918937684,-0.33232285144095847,-0.4590347762244597,46.09897618578099
5230,-0.0740561333633848,-0.9668970731340958,0.8658865953802611,1.5198706606976065,0.23929869455072972,2.5219398171754435,0.1070000007748603,-0.9929999709129332,-0.903769666187616,-0.4044033571034789,30.33242509315536
5231,-0.0640335705503021,-0.9483164324484205,0.896169784021535,1.5116397517932358,0.23800647501126715,1.303709241254445,0.1070000007748603,-0.9929999709129332,-0.7983954028726465,-0.1253448618853368,-118.16795723954071
5232,-0.0605379005387402,-0.9420572920492198,0.9062533794472867,1.509005954062016,0.2420130799014898,1.605995870414806,0.1089999973773956,-0.9929999709129332,-0.22550155527711213,0.3430391117041592,25.8812984031107
5233,-0.0540476313371413,-0.9291529041275618,0.9274677023628234,1.5035847923979744,0.24335909875388484,11.299096675951098,0.1089999973773956,-0.9929999709129332,-0.2748685724789271,0.06824704803429948,491.46823991332104
5235,-0.0399453405525486,-0.8976804133083434,0.9775592875606518,1.4891287213324937,0.23360945069053962,0.29166886614178017,0.1129999980330467,-0.9929999709129332,-1.6120199567313307,-1.0871990859777163,-1227.4561477539403
5236,-0.0369732195831361,-0.891177929190602,0.9874228088198008,1.4830129975205286,0.22959461907237322,1.1575131181367546,0.1129999980330467,-0.9929999709129332,-0.061368312589754316,-0.04028688170267393,8.688325755736829
5237,-0.0289952493368717,-0.8719161695118487,1.0163028956428928,1.472906762301056,0.21967794190054069,40.521779299008344,0.1180000007152557,-0.9929999709129332,-0.30452231078639613,-0.2988105246027278,1186.1288639624067
5238,-0.0235845997464187,-0.8588587401543224,1.0349805652882642,1.468337920060459,0.2225063607369036,48.862494263356545,0.1220000013709068,-0.9929999709129332,-20.696344564121343,12.812421118170843,37782.506316241466
5239,0.0043520477297204,-0.7728088282689173,1.1527845974330846,1.4266412055869953,0.23145174020854403,-16.120783499037664,0.1220000013709068,-0.9929999709129332,-35.80374094721982,7.6811339531564515,-55799.227164209755
5241,0.0059760347931803,-0.7664027340076891,1.161560463045176,1.4268006091775731,0.234732251629712,-17.512384336093312,0.1330000013113021,-0.9929999709129332,1.6516110675950308,33.990005814368644,-14418.642239008313
5246,0.0076173625901374,-0.759601667100728,1.1712291227764642,1.4253108209680259,0.24272580817332662,-370.71430033774914,0.1480000019073486,-0.996999979019165,-0.9233224809218549,4.95414744991324,-218903.10801164655
5249,0.0024964204291006,-0.7491636884088663,1.1434698033813173,1.3307055292338523,0.3468618728170275,3.0777535478690643,0.1539999991655349,-1.0,-29.49762729936064,32.469291801490485,116547.16655767857
5250,0.0028852174417716,-0.7349790684769966,1.1852032043587821,1.3336897725883203,0.3152322607318838,2.31552751135815,0.1570000052452087,-1.0,0.2975740770364844,-3.153949428811427,-76.00543332644777
5251,0.0043741749948341,-0.721205458799186,1.209970322616296,1.3319941616271855,0.2978809809968388,1.4606117610428024,0.1570000052452087,-1.0,-0.1687847369588899,-1.7271834477996582,-85.10013991795414
5252,0.0056869606475179,-0.7075034628083262,1.234222065029055,1.344410848032539,0.2887316716739856,1.9215608119624064,0.1570000052452087,-1.0,1.3369023442683619,-0.9851044540260849,49.63029963428912
5253,0.0068242544354561,-0.6938823112099805,1.258065580381795,1.345267172074117,0.2867667024005547,5.92022581509012,0.1570000052452087,-1.0,0.0340015258199251,-0.07802181212009891,158.7725028699855
5254,0.0077650918240418,-0.6804939367821733,1.279154298121091,1.3525884310617846,0.2987372938813342,3.2670732871797017,0.1570000052452087,-1.0,127.97390249204963,209.2431519652415,-46376.48845304792
5255,0.0083586950659878,-0.6672266175670769,1.300127292901105,1.3527465960875191,0.29620486211948693,2.354431422984145,0.1570000052452087,-1.0,0.022572221855300834,-0.361411198818229,-130.24595379028978
5256,0.0084307958562523,-0.6530326377976554,1.3275389347480993,1.3602939833981456,0.2773553602135079,2.1499756702961443,0.1570000052452087,-1.0,0.962951590610081,-2.4049591064465656,-26.085979711560675
5257,0.0085439134741639,-0.6391978741542464,1.3503210585341276,1.3612289237640065,0.2632172186862117,2.0025342068325958,0.1560000032186508,-1.0,0.06919129355645491,-1.0463087662891097,-10.911568216979722
5258,0.0084412275161681,-0.6253595105882709,1.372460356555189,1.36072110102541,0.2631444958213799,2.07938080527178,0.1560000032186508,-1.0,-0.08064329099401783,-0.01154853988373575,12.203397226678518
5259,0.0079747371314318,-0.6115171095332992,1.394680477374103,1.3667947810545267,0.26975187837042386,2.0185598858465803,0.1560000032186508,-1.0,0.38322426760915324,0.41689870490908587,-3.837550248004695
5260,0.0073587332741771,-0.5981374776782213,1.4148524476653297,1.3667115537176235,0.2704749328988584,1.9357064672042514,0.1539999991655349,-1.0,-0.0149381369221312,0.12977812278786166,-14.871023851048363
5261,0.0062628260838445,-0.5841564025933184,1.4373997285441678,1.3795347634149075,0.25596156358704836,2.4468168639000245,0.1539999991655349,-1.0,0.8234449229015669,-0.9319788536669266,32.82105425527602
5262,0.0053559461454868,-0.5706625772523877,1.4566896729234926,1.3819289951753404,0.2493704362177291,2.2798229827748986,0.1509999930858612,-1.0,0.7802249269246544,-2.1478964380409336,-54.41945548085128
5263,0.0040422986821607,-0.5566719725590046,1.4775021687489676,1.3821562931017994,0.24857760415369007,1.6239632743123054,0.1509999930858612,-1.0,0.01702984929450121,-0.05940138027993231,-49.13899641520224
5264,0.0025523685514787,-0.5427570648339288,1.49807865086959,1.3777030670585326,0.239471187344734,0.6594818944292586,0.1509999930858612,-1.0,-0.5726039250716183,-1.1709196787866702,-124.01477455080862
5265,0.0002537211907833,-0.5229517392732481,1.5257058973404805,1.3713970921501455,0.22539594132324312,0.9010746689042801,0.1500000059604644,-1.0,-0.3858036720376226,-0.861132763579773,14.780804060328865
5266,-0.0005547228749904,-0.5163979721663805,1.5340490877292725,1.372148927063152,0.22641502697287,140.9895181404356,0.1500000059604644,-1.0,0.019680336160719968,0.026676000029078925,3667.012015612638
5267,-0.0014540716276972,-0.5098180647814319,1.5429025290975864,1.3710823117752393,0.23398381175822477,8.272673527586,0.1500000059604644,-1.0,-4.869766823934068,34.55624297055525,-605935.5178920028
5269,-0.0059733816680781,-0.4835744416334185,1.5785180679865702,1.3652889068050391,0.24406491010330442,1.4984543128090881,0.1500000059604644,-1.0,-1.3546697344023244,2.357259485200605,-1584.0131652574332
5270,-0.0085687947650846,-0.4706002414557366,1.5966608891637637,1.369730921910766,0.2381689512303862,1.014204476309869,0.1509999930858612,-1.0,14.981400144777941,-19.885055995973776,-1633.2093425987653
5271,-0.0126010816755719,-0.4532286992838521,1.6116266335137237,1.3635394455847516,0.24367136561988476,2.5138319044829154,0.1509999930858612,-1.0,-0.2647640610722118,0.23529793263436416,64.12807334982689
5272,-0.014105099179707,-0.4467367114632132,1.6206287742172227,1.3619264336796026,0.24742789939962023,2.5600875355360286,0.152999997138977,-1.0,-44.65332074160378,103.99285163844301,1280.5035864439071
5273,-0.0172589775106087,-0.4341290034302535,1.6387057244761756,1.3517946356506176,0.2526824329828099,2.2933994768188337,0.1560000032186508,-1.0,-1.6287071676576235,0.8446769749215037,-42.87064857775358
5274,-0.0229500583336395,-0.4145110714418912,1.6709352234783217,1.359170761799235,0.24916375179807676,2.1637929196147296,0.1560000032186508,-1.0,0.721793358539961,-0.34432175626985034,-12.682694185034677
5275,-0.0271865507719946,-0.4016881106318474,1.6922715332838463,1.367107942011976,0.24087427091712313,0.509821334461377,0.1589999943971634,-1.0,0.82176238848207,-0.8582372360746048,-171.241121389093
5276,-0.0315776396346449,-0.3889725242523308,1.7130873030350569,1.3670534238877103,0.23375228990802982,0.5363419423075174,0.1659999936819076,-1.0,-0.0048958781220008445,-0.639573563422375,2.38162382666095
5277,-0.0359707482657643,-0.3764176034130903,1.7320328305423565,1.3646665215787244,0.2302165760892555,72.09974678487514,0.1749999970197677,-1.0,-0.03523723474478587,-0.05219684833916103,1056.4724354575674
5278,-0.0403133685577667,-0.3641758249481906,1.7496574453029488,1.3608547278958547,0.22401776192224854,4.925345633492789,0.1860000044107437,-1.0,-8.48113153778815,-13.792183602422018,-149461.1145134485
5280,-0.0472054054109312,-0.3456794685166548,1.7760501316116546,1.3731276946189042,0.21922563321987037,5.1128571753547,0.1979999989271164,-1.0,1.7331279016060603,-0.6767208083910791,26.479456223385114
5282,-0.0571846775312888,-0.3212714910257389,1.812279781314789,1.3807669571810472,0.2255308128775455,44.82904943266045,0.2119999974966049,-1.0,1.0851360872327793,0.8956333058815409,5641.575101692429
5284,-0.0703467392318931,-0.2975684207573321,1.8387914941161998,1.3883413281124848,0.244197675966153,215.6519029062931,0.2220000028610229,-1.0,0.42283244404262144,1.0420608409346679,9536.032138695684
5285,-0.0798461222252916,-0.2792201613466689,1.871316986218061,1.4107277530290991,0.23760648009193458,1.483365329972568,0.231000006198883,-1.0,95.65254045955741,-28.162809934320407,-915097.6443085149
5286,-0.0833943466693384,-0.272905248152032,1.884120661499491,1.4219243969456872,0.23977050261074923,1.4064985716867253,0.238999992609024,-1.0,240.46741799295637,46.476150483541204,-1650.8474353731083
5287,-0.0903830734177563,-0.2605764262583286,1.9064023917803963,1.4427895924645988,0.24245793186947323,506.7215091694002,0.2430000007152557,-1.0,0.6882373316588296,0.088644706941263,16667.787954620813
5288,-0.0937232823549478,-0.2546369015043069,1.9164237658682868,1.4628408114850233,0.24952951107182858,8.221571819770404,0.2450000047683715,-1.0,368.0000554338559,129.78470465166643,-9148970.1644361
5289,-0.0972819177055662,-0.2484936395698293,1.9269140373778926,1.4716564252252737,0.2517394885399432,4.546350595917804,0.2450000047683715,-1.0,299.545149176025,75.09267645649447,-124880.09595149844
5290,-0.112460700639728,-0.2244051939879799,1.9662860791203254,1.516279403609915,0.2390244065830982,2.222156509523737,0.2460000067949295,-1.0,5.134836665055424,-1.4631445814397837,-267.4486877287629
5291,-0.1217682257615692,-0.2105401198564105,1.9919724332105002,1.5393912191038808,0.23148338682860103,2.314415413689386,0.2430000007152557,-1.0,2.333558508647704,-0.7614032232379907,9.31521588472674
5292,-0.1292910178209956,-0.1994876255466683,2.0111537945329183,1.5680039243910562,0.23332758355598182,1.3546841576754176,0.2430000007152557,-1.0,2.7968033719530125,0.18026452143954086,-93.81075945278239
5293,-0.1385275660786716,-0.1871010589127756,2.0346130885562195,1.59336897513956,0.22839842544062905,1.8701120682406904,0.238999992609024,-1.0,2.4642684939268196,-0.4788781684564133,50.074915027380655
5294,-0.1429508982895814,-0.1808296996353469,2.045305733107134,1.6033790905463043,0.22870406408213284,9.399612028362432,0.2280000001192093,-0.9990000128746032,0.46516601503487687,0.014202904075731663,349.89281834806167
5295,-0.1678339069511201,-0.1499967795091938,2.104060502867111,1.6561037527444458,0.23361121839487275,2.487354528696753,0.2160000056028366,-0.99099999666214,6.097853356603989,0.5675353079525207,-799.4348534210858
5297,-0.1785012232242468,-0.1377059924917032,2.128558050668662,1.673279414829742,0.22170983077239703,3.623999852617886,0.2010000050067901,-0.984000027179718,1.0431827664284055,-0.7228438940341917,69.03540647035867
5298,-0.1889592266614911,-0.1256492664338353,2.1517902892217644,1.6778029976014215,0.22454724801875015,2.5144155813899163,0.1860000044107437,-0.9760000109672546,1.593036328268795,0.9992320202905881,-390.7539980053408
5299,-0.2000797459286535,-0.1138300031645424,2.1760891752076494,1.6761777478707085,0.23025119140465578,2.0379453768323685,0.1860000044107437,-0.9760000109672546,-0.16388455937588087,0.5751659150215821,-48.04560680984928
5300,-0.2116793821760803,-0.1022606384237434,2.2012589742880815,1.6893702100145633,0.21580265535662946,0.8574584790694049,0.1689999997615814,-0.9700000286102296,1.3518524909104972,-1.4805643733177436,-120.96636214123428
5301,-0.2172853296122322,-0.0964205738055807,2.212913838757936,1.6954802653928596,0.2085483283539793,1.1601299297434793,0.152999997138977,-0.9660000205039978,0.42387290048992127,-0.5032544612669468,20.997227970867666
5302,-0.2353820167552533,-0.0797165491594252,2.248209813853104,1.6947821400353122,0.20111256231476682,597.1988077274752,0.152999997138977,-0.9660000205039978,-0.017447598687999208,-0.18583519476477278,14896.24111245037
5306,-0.2853615131562861,-0.037675185262725,2.343641347170968,1.668175540273364,0.20315749021080232,1.627169504010923,0.1280000060796737,-0.9539999961853028,-2.013681445436505,0.154767365929688,-45074.965160861895
5307,-0.2916727966060641,-0.0326809472441127,2.355490723925075,1.6639513088867144,0.19995940068876406,358.40056873661433,0.125,-0.9520000219345092,-0.1523062290322109,-0.115308303600149,12863.597204418104
5309,-0.3236975024849481,-0.009705148323035,2.4122926476290565,1.6500485644474594,0.20575050363733605,2.7401728609003047,0.125,-0.949999988079071,-15.086114333705153,6.284028422023973,-385933.39750977856
5310,-0.3366599167758379,-0.0010020877691604,2.436112324641408,1.639332512351456,0.20265471523891354,1.2247499366608596,0.1270000040531158,-0.9490000009536744,-2.060116446382435,-0.5951524439199668,-291.3337543977572
5311,-0.3495775880237561,0.0055459217400803,2.449504011488501,1.6350707855406292,0.20786540411850274,2.0667122967264255,0.1309999972581863,-0.9490000009536744,-0.5093517588375213,0.6227695165329062,100.6293993047376
5312,-0.3634054450362222,0.0135589396668709,2.47502772998786,1.627947946179333,0.2004537702927104,5.554331148552744,0.1389999985694885,-0.9470000267028807,-0.3052207666770217,-0.31759589735096644,149.44794425883708
5313,-0.3703099059377361,0.0176659161534236,2.4871124014652994,1.6255565700984465,0.20058114207727684,3.6762662421490964,0.1459999978542328,-0.9470000267028807,-34.343555038509635,1.8292396284191608,-26971.67793660363
5314,-0.3908107713683162,0.0280107891554827,2.5209630317030043,1.6041822931142957,0.2096653644567198,2.2455342699423757,0.1459999978542328,-0.9470000267028807,-2.594659031958629,1.1027488631601494,-173.6789336430343
5315,-0.4048451328060951,0.0346969655368418,2.5446400165696947,1.59699859854996,0.20522672842240763,1.0927556449672267,0.1560000032186508,-0.9470000267028807,-0.8988586567667594,-0.5553836383141479,-144.2412448239167
5316,-0.4191567743129391,0.0412138250524836,2.5683080873306907,1.5901816047866943,0.19723932837534874,1.4318671571071437,0.1659999936819076,-0.9470000267028807,-0.6808212530743458,-0.797711116907302,33.86746895253673
